# Real monthly US AQI from Open-Meteo Air-Quality archive (no key).
# Chennai, 2023-01..2026-06. zone = H3 res-7 cell id.
zone,lat,lon,month,aqi
87618c498ffffff,13.12991,80.29978,11,82.4
87618c498ffffff,13.12991,80.29978,12,91.1
87618c498ffffff,13.12991,80.29978,13,74.8
87618c498ffffff,13.12991,80.29978,14,75.9
87618c498ffffff,13.12991,80.29978,15,63.2
87618c498ffffff,13.12991,80.29978,16,62.0
87618c498ffffff,13.12991,80.29978,17,74.5
87618c498ffffff,13.12991,80.29978,18,60.0
87618c498ffffff,13.12991,80.29978,19,66.9
87618c498ffffff,13.12991,80.29978,20,68.9
87618c498ffffff,13.12991,80.29978,21,74.2
87618c498ffffff,13.12991,80.29978,22,77.3
87618c498ffffff,13.12991,80.29978,23,70.3
87618c498ffffff,13.12991,80.29978,24,96.3
87618c498ffffff,13.12991,80.29978,25,84.7
87618c498ffffff,13.12991,80.29978,26,69.9
87618c498ffffff,13.12991,80.29978,27,69.6
87618c498ffffff,13.12991,80.29978,28,81.9
87618c498ffffff,13.12991,80.29978,29,70.8
87618c498ffffff,13.12991,80.29978,30,58.8
87618c498ffffff,13.12991,80.29978,31,71.0
87618c498ffffff,13.12991,80.29978,32,71.4
87618c498ffffff,13.12991,80.29978,33,60.8
87618c498ffffff,13.12991,80.29978,34,88.8
87618c498ffffff,13.12991,80.29978,35,105.5
87618c498ffffff,13.12991,80.29978,36,105.8
87618c498ffffff,13.12991,80.29978,37,91.6
87618c498ffffff,13.12991,80.29978,38,72.0
87618c498ffffff,13.12991,80.29978,39,56.2
87618c498ffffff,13.12991,80.29978,40,71.3
87618c498ffffff,13.12991,80.29978,41,75.3
87618c499ffffff,13.12260,80.27792,0,106.1
87618c499ffffff,13.12260,80.27792,1,95.8
87618c499ffffff,13.12260,80.27792,2,78.2
87618c499ffffff,13.12260,80.27792,3,73.8
87618c499ffffff,13.12260,80.27792,4,100.6
87618c499ffffff,13.12260,80.27792,5,98.7
87618c499ffffff,13.12260,80.27792,6,60.2
87618c499ffffff,13.12260,80.27792,7,78.1
87618c499ffffff,13.12260,80.27792,8,71.2
87618c499ffffff,13.12260,80.27792,9,92.3
87618c499ffffff,13.12260,80.27792,10,63.5
87618c499ffffff,13.12260,80.27792,11,82.4
87618c499ffffff,13.12260,80.27792,12,91.1
87618c499ffffff,13.12260,80.27792,13,74.8
87618c499ffffff,13.12260,80.27792,14,75.9
87618c499ffffff,13.12260,80.27792,15,63.2
87618c499ffffff,13.12260,80.27792,16,62.0
87618c499ffffff,13.12260,80.27792,17,74.5
87618c499ffffff,13.12260,80.27792,18,60.0
87618c499ffffff,13.12260,80.27792,19,66.9
87618c499ffffff,13.12260,80.27792,20,68.9
87618c499ffffff,13.12260,80.27792,21,74.2
87618c499ffffff,13.12260,80.27792,22,77.3
87618c499ffffff,13.12260,80.27792,23,70.3
87618c499ffffff,13.12260,80.27792,24,96.3
87618c499ffffff,13.12260,80.27792,25,84.7
87618c499ffffff,13.12260,80.27792,26,69.9
87618c499ffffff,13.12260,80.27792,27,69.6
87618c499ffffff,13.12260,80.27792,28,81.9
87618c499ffffff,13.12260,80.27792,29,70.8
87618c499ffffff,13.12260,80.27792,30,58.8
87618c499ffffff,13.12260,80.27792,31,71.0
87618c499ffffff,13.12260,80.27792,32,71.4
87618c499ffffff,13.12260,80.27792,33,60.8
87618c499ffffff,13.12260,80.27792,34,88.8
87618c499ffffff,13.12260,80.27792,35,105.5
87618c499ffffff,13.12260,80.27792,36,105.8
87618c499ffffff,13.12260,80.27792,37,91.6
87618c499ffffff,13.12260,80.27792,38,72.0
87618c499ffffff,13.12260,80.27792,39,56.2
87618c499ffffff,13.12260,80.27792,40,71.3
87618c499ffffff,13.12260,80.27792,41,75.3
87618c49affffff,13.15260,80.30470,0,106.1
87618c49affffff,13.15260,80.30470,1,95.8
87618c49affffff,13.15260,80.30470,2,78.2
87618c49affffff,13.15260,80.30470,3,73.8
87618c49affffff,13.15260,80.30470,4,100.6
87618c49affffff,13.15260,80.30470,5,98.7
87618c49affffff,13.15260,80.30470,6,60.2
87618c49affffff,13.15260,80.30470,7,78.1
87618c49affffff,13.15260,80.30470,8,71.2
87618c49affffff,13.15260,80.30470,9,92.3
87618c49affffff,13.15260,80.30470,10,63.5
87618c49affffff,13.15260,80.30470,11,82.4
87618c49affffff,13.15260,80.30470,12,91.1
87618c49affffff,13.15260,80.30470,13,74.8
87618c49affffff,13.15260,80.30470,14,75.9
87618c49affffff,13.15260,80.30470,15,63.2
87618c49affffff,13.15260,80.30470,16,62.0
87618c49affffff,13.15260,80.30470,17,74.5
87618c49affffff,13.15260,80.30470,18,60.0
87618c49affffff,13.15260,80.30470,19,66.9
87618c49affffff,13.15260,80.30470,20,68.9
87618c49affffff,13.15260,80.30470,21,74.2
87618c49affffff,13.15260,80.30470,22,77.3
87618c49affffff,13.15260,80.30470,23,70.3
87618c49affffff,13.15260,80.30470,24,96.3
87618c49affffff,13.15260,80.30470,25,84.7
87618c49affffff,13.15260,80.30470,26,69.9
87618c49affffff,13.15260,80.30470,27,69.6
87618c49affffff,13.15260,80.30470,28,81.9
87618c49affffff,13.15260,80.30470,29,70.8
87618c49affffff,13.15260,80.30470,30,58.8
87618c49affffff,13.15260,80.30470,31,71.0
87618c49affffff,13.15260,80.30470,32,71.4
87618c49affffff,13.15260,80.30470,33,60.8
87618c49affffff,13.15260,80.30470,34,88.8
87618c49affffff,13.15260,80.30470,35,105.5
87618c49affffff,13.15260,80.30470,36,105.8
87618c49affffff,13.15260,80.30470,37,91.6
87618c49affffff,13.15260,80.30470,38,72.0
87618c49affffff,13.15260,80.30470,39,56.2
87618c49affffff,13.15260,80.30470,40,71.3
87618c49affffff,13.15260,80.30470,41,75.3
87618c49dffffff,13.10721,80.29486,0,106.1
87618c49dffffff,13.10721,80.29486,1,95.8
87618c49dffffff,13.10721,80.29486,2,78.2
87618c49dffffff,13.10721,80.29486,3,73.8
87618c49dffffff,13.10721,80.29486,4,100.6
87618c49dffffff,13.10721,80.29486,5,98.7
87618c49dffffff,13.10721,80.29486,6,60.2
87618c49dffffff,13.10721,80.29486,7,78.1
87618c49dffffff,13.10721,80.29486,8,71.2
87618c49dffffff,13.10721,80.29486,9,92.3
87618c49dffffff,13.10721,80.29486,10,63.5
87618c49dffffff,13.10721,80.29486,11,82.4
87618c49dffffff,13.10721,80.29486,12,91.1
87618c49dffffff,13.10721,80.29486,13,74.8
87618c49dffffff,13.10721,80.29486,14,75.9
87618c49dffffff,13.10721,80.29486,15,63.2
87618c49dffffff,13.10721,80.29486,16,62.0
87618c49dffffff,13.10721,80.29486,17,74.5
87618c49dffffff,13.10721,80.29486,18,60.0
87618c49dffffff,13.10721,80.29486,19,66.9
87618c49dffffff,13.10721,80.29486,20,68.9
87618c49dffffff,13.10721,80.29486,21,74.2
87618c49dffffff,13.10721,80.29486,22,77.3
87618c49dffffff,13.10721,80.29486,23,70.3
87618c49dffffff,13.10721,80.29486,24,96.3
87618c49dffffff,13.10721,80.29486,25,84.7
87618c49dffffff,13.10721,80.29486,26,69.9
87618c49dffffff,13.10721,80.29486,27,69.6
87618c49dffffff,13.10721,80.29486,28,81.9
87618c49dffffff,13.10721,80.29486,29,70.8
87618c49dffffff,13.10721,80.29486,30,58.8
87618c49dffffff,13.10721,80.29486,31,71.0
87618c49dffffff,13.10721,80.29486,32,71.4
87618c49dffffff,13.10721,80.29486,33,60.8
87618c49dffffff,13.10721,80.29486,34,88.8
87618c49dffffff,13.10721,80.29486,35,105.5
87618c49dffffff,13.10721,80.29486,36,105.8
87618c49dffffff,13.10721,80.29486,37,91.6
87618c49dffffff,13.10721,80.29486,38,72.0
87618c49dffffff,13.10721,80.29486,39,56.2
87618c49dffffff,13.10721,80.29486,40,71.3
87618c49dffffff,13.10721,80.29486,41,75.3
87618c4a8ffffff,13.02372,80.29704,0,106.1
87618c4a8ffffff,13.02372,80.29704,1,95.8
87618c4a8ffffff,13.02372,80.29704,2,78.2
87618c4a8ffffff,13.02372,80.29704,3,73.8
87618c4a8ffffff,13.02372,80.29704,4,100.6
87618c4a8ffffff,13.02372,80.29704,5,98.7
87618c4a8ffffff,13.02372,80.29704,6,60.2
87618c4a8ffffff,13.02372,80.29704,7,78.1
87618c4a8ffffff,13.02372,80.29704,8,71.2
87618c4a8ffffff,13.02372,80.29704,9,92.3
87618c4a8ffffff,13.02372,80.29704,10,63.5
87618c4a8ffffff,13.02372,80.29704,11,82.4
87618c4a8ffffff,13.02372,80.29704,12,91.1
87618c4a8ffffff,13.02372,80.29704,13,74.8
87618c4a8ffffff,13.02372,80.29704,14,75.9
87618c4a8ffffff,13.02372,80.29704,15,63.2
87618c4a8ffffff,13.02372,80.29704,16,62.0
87618c4a8ffffff,13.02372,80.29704,17,74.5
87618c4a8ffffff,13.02372,80.29704,18,60.0
87618c4a8ffffff,13.02372,80.29704,19,66.9
87618c4a8ffffff,13.02372,80.29704,20,68.9
87618c4a8ffffff,13.02372,80.29704,21,74.2
87618c4a8ffffff,13.02372,80.29704,22,77.3
87618c4a8ffffff,13.02372,80.29704,23,70.3
87618c4a8ffffff,13.02372,80.29704,24,96.3
87618c4a8ffffff,13.02372,80.29704,25,84.7
87618c4a8ffffff,13.02372,80.29704,26,69.9
87618c4a8ffffff,13.02372,80.29704,27,69.6
87618c4a8ffffff,13.02372,80.29704,28,81.9
87618c4a8ffffff,13.02372,80.29704,29,70.8
87618c4a8ffffff,13.02372,80.29704,30,58.8
87618c4a8ffffff,13.02372,80.29704,31,71.0
87618c4a8ffffff,13.02372,80.29704,32,71.4
87618c4a8ffffff,13.02372,80.29704,33,60.8
87618c4a8ffffff,13.02372,80.29704,34,88.8
87618c4a8ffffff,13.02372,80.29704,35,105.5
87618c4a8ffffff,13.02372,80.29704,36,105.8
87618c4a8ffffff,13.02372,80.29704,37,91.6
87618c4a8ffffff,13.02372,80.29704,38,72.0
87618c4a8ffffff,13.02372,80.29704,39,56.2
87618c4a8ffffff,13.02372,80.29704,40,71.3
87618c4a8ffffff,13.02372,80.29704,41,75.3
87618c4a9ffffff,13.01643,80.27518,0,106.1
87618c4a9ffffff,13.01643,80.27518,1,95.8
87618c4a9ffffff,13.01643,80.27518,2,78.2
87618c4a9ffffff,13.01643,80.27518,3,73.8
87618c4a9ffffff,13.01643,80.27518,4,100.6
87618c4a9ffffff,13.01643,80.27518,5,98.7
87618c4a9ffffff,13.01643,80.27518,6,60.2
87618c4a9ffffff,13.01643,80.27518,7,78.1
87618c4a9ffffff,13.01643,80.27518,8,71.2
87618c4a9ffffff,13.01643,80.27518,9,92.3
87618c4a9ffffff,13.01643,80.27518,10,63.5
87618c4a9ffffff,13.01643,80.27518,11,82.4
87618c4a9ffffff,13.01643,80.27518,12,91.1
87618c4a9ffffff,13.01643,80.27518,13,74.8
87618c4a9ffffff,13.01643,80.27518,14,75.9
87618c4a9ffffff,13.01643,80.27518,15,63.2
87618c4a9ffffff,13.01643,80.27518,16,62.0
87618c4a9ffffff,13.01643,80.27518,17,74.5
87618c4a9ffffff,13.01643,80.27518,18,60.0
87618c4a9ffffff,13.01643,80.27518,19,66.9
87618c4a9ffffff,13.01643,80.27518,20,68.9
87618c4a9ffffff,13.01643,80.27518,21,74.2
87618c4a9ffffff,13.01643,80.27518,22,77.3
87618c4a9ffffff,13.01643,80.27518,23,70.3
87618c4a9ffffff,13.01643,80.27518,24,96.3
87618c4a9ffffff,13.01643,80.27518,25,84.7
87618c4a9ffffff,13.01643,80.27518,26,69.9
87618c4a9ffffff,13.01643,80.27518,27,69.6
87618c4a9ffffff,13.01643,80.27518,28,81.9
87618c4a9ffffff,13.01643,80.27518,29,70.8
87618c4a9ffffff,13.01643,80.27518,30,58.8
87618c4a9ffffff,13.01643,80.27518,31,71.0
87618c4a9ffffff,13.01643,80.27518,32,71.4
87618c4a9ffffff,13.01643,80.27518,33,60.8
87618c4a9ffffff,13.01643,80.27518,34,88.8
87618c4a9ffffff,13.01643,80.27518,35,105.5
87618c4a9ffffff,13.01643,80.27518,36,105.8
87618c4a9ffffff,13.01643,80.27518,37,91.6
87618c4a9ffffff,13.01643,80.27518,38,72.0
87618c4a9ffffff,13.01643,80.27518,39,56.2
87618c4a9ffffff,13.01643,80.27518,40,71.3
87618c4a9ffffff,13.01643,80.27518,41,75.3
87618c4aaffffff,13.04642,80.30196,0,106.1
87618c4aaffffff,13.04642,80.30196,1,95.8
87618c4aaffffff,13.04642,80.30196,2,78.2
87618c4aaffffff,13.04642,80.30196,3,73.8
87618c4aaffffff,13.04642,80.30196,4,100.6
87618c4aaffffff,13.04642,80.30196,5,98.7
87618c4aaffffff,13.04642,80.30196,6,60.2
87618c4aaffffff,13.04642,80.30196,7,78.1
87618c4aaffffff,13.04642,80.30196,8,71.2
87618c4aaffffff,13.04642,80.30196,9,92.3
87618c4aaffffff,13.04642,80.30196,10,63.5
87618c4aaffffff,13.04642,80.30196,11,82.4
87618c4aaffffff,13.04642,80.30196,12,91.1
87618c4aaffffff,13.04642,80.30196,13,74.8
87618c4aaffffff,13.04642,80.30196,14,75.9
87618c4aaffffff,13.04642,80.30196,15,63.2
87618c4aaffffff,13.04642,80.30196,16,62.0
87618c4aaffffff,13.04642,80.30196,17,74.5
87618c4aaffffff,13.04642,80.30196,18,60.0
87618c4aaffffff,13.04642,80.30196,19,66.9
87618c4aaffffff,13.04642,80.30196,20,68.9
87618c4aaffffff,13.04642,80.30196,21,74.2
87618c4aaffffff,13.04642,80.30196,22,77.3
87618c4aaffffff,13.04642,80.30196,23,70.3
87618c4aaffffff,13.04642,80.30196,24,96.3
87618c4aaffffff,13.04642,80.30196,25,84.7
87618c4aaffffff,13.04642,80.30196,26,69.9
87618c4aaffffff,13.04642,80.30196,27,69.6
87618c4aaffffff,13.04642,80.30196,28,81.9
87618c4aaffffff,13.04642,80.30196,29,70.8
87618c4aaffffff,13.04642,80.30196,30,58.8
87618c4aaffffff,13.04642,80.30196,31,71.0
87618c4aaffffff,13.04642,80.30196,32,71.4
87618c4aaffffff,13.04642,80.30196,33,60.8
87618c4aaffffff,13.04642,80.30196,34,88.8
87618c4aaffffff,13.04642,80.30196,35,105.5
87618c4aaffffff,13.04642,80.30196,36,105.8
87618c4aaffffff,13.04642,80.30196,37,91.6
87618c4aaffffff,13.04642,80.30196,38,72.0
87618c4aaffffff,13.04642,80.30196,39,56.2
87618c4aaffffff,13.04642,80.30196,40,71.3
87618c4aaffffff,13.04642,80.30196,41,75.3
87618c4abffffff,13.03912,80.28010,0,106.1
87618c4abffffff,13.03912,80.28010,1,95.8
87618c4abffffff,13.03912,80.28010,2,78.2
87618c4abffffff,13.03912,80.28010,3,73.8
87618c4abffffff,13.03912,80.28010,4,100.6
87618c4abffffff,13.03912,80.28010,5,98.7
87618c4abffffff,13.03912,80.28010,6,60.2
87618c4abffffff,13.03912,80.28010,7,78.1
87618c4abffffff,13.03912,80.28010,8,71.2
87618c4abffffff,13.03912,80.28010,9,92.3
87618c4abffffff,13.03912,80.28010,10,63.5
87618c4abffffff,13.03912,80.28010,11,82.4
87618c4abffffff,13.03912,80.28010,12,91.1
87618c4abffffff,13.03912,80.28010,13,74.8
87618c4abffffff,13.03912,80.28010,14,75.9
87618c4abffffff,13.03912,80.28010,15,63.2
87618c4abffffff,13.03912,80.28010,16,62.0
87618c4abffffff,13.03912,80.28010,17,74.5
87618c4abffffff,13.03912,80.28010,18,60.0
87618c4abffffff,13.03912,80.28010,19,66.9
87618c4abffffff,13.03912,80.28010,20,68.9
87618c4abffffff,13.03912,80.28010,21,74.2
87618c4abffffff,13.03912,80.28010,22,77.3
87618c4abffffff,13.03912,80.28010,23,70.3
87618c4abffffff,13.03912,80.28010,24,96.3
87618c4abffffff,13.03912,80.28010,25,84.7
87618c4abffffff,13.03912,80.28010,26,69.9
87618c4abffffff,13.03912,80.28010,27,69.6
87618c4abffffff,13.03912,80.28010,28,81.9
87618c4abffffff,13.03912,80.28010,29,70.8
87618c4abffffff,13.03912,80.28010,30,58.8
87618c4abffffff,13.03912,80.28010,31,71.0
87618c4abffffff,13.03912,80.28010,32,71.4
87618c4abffffff,13.03912,80.28010,33,60.8
87618c4abffffff,13.03912,80.28010,34,88.8
87618c4abffffff,13.03912,80.28010,35,105.5
87618c4abffffff,13.03912,80.28010,36,105.8
87618c4abffffff,13.03912,80.28010,37,91.6
87618c4abffffff,13.03912,80.28010,38,72.0
87618c4abffffff,13.03912,80.28010,39,56.2
87618c4abffffff,13.03912,80.28010,40,71.3
87618c4abffffff,13.03912,80.28010,41,75.3
87618c4acffffff,13.00832,80.31397,0,106.1
87618c4acffffff,13.00832,80.31397,1,95.8
87618c4acffffff,13.00832,80.31397,2,78.2
